DBA Name,Address,Latitude,Longitude,Community,IS_REAL_GROCERY,geometry
88 Marketplace,2105 S Jefferson St,41.8540710350634,-87.641600343301,LOWER WEST SIDE,True,POINT (-87.641600343301 41.8540710350634)
A One Food And Beauty Supplies,1329 W 18Th St,41.8577853758897,-87.6601113445657,LOWER WEST SIDE,False,POINT (-87.6601113445657 41.8577853758897)
Aldi Inc Store #62,1739 W Cermak Rd,41.8521511994872,-87.6700746019468,LOWER WEST SIDE,True,POINT (-87.6700746019468 41.8521511994872)
Bonnie'S Food Mart,1942 S Carpenter St,41.8552787970162,-87.6532797867966,LOWER WEST SIDE,False,POINT (-87.6532797867966 41.8552787970162)
Carniceria Maribel Inc,1801 W Cermak Rd,41.8521364295494,-87.6710577489758,LOWER WEST SIDE,False,POINT (-87.6710577489758 41.8521364295494)
Cermak Produce,1711 W Cermak Rd,41.852167863628,-87.6689750406636,LOWER WEST SIDE,True,POINT (-87.6689750406636 41.852167863628)
Dearborn Marketplace Inc.,2455 S Damen Ave,41.8469909976937,-87.6755586112364,LOWER WEST SIDE,True,POINT (-87.6755586112364 41.8469909976937)
Jalisco Imports Inc.,2525 S Blue Island Ave,41.8463568161171,-87.6811175950257,LOWER WEST SIDE,False,POINT (-87.6811175950257 41.8463568161171)
La Providencia Food Mart,1658 W 21St St,41.8542193741702,-87.6684581590821,LOWER WEST SIDE,True,POINT (-87.6684581590821 41.8542193741702)
Los Cuatro Hermanos Grocery,1858 S Allport St,41.8562022211556,-87.6577449724173,LOWER WEST SIDE,False,POINT (-87.6577449724173 41.8562022211556)
Lulu'S Grocery,2215 S Leavitt St,41.8515768381008,-87.6805812474283,LOWER WEST SIDE,False,POINT (-87.6805812474283 41.8515768381008)
Miranda'S Grocery Store,1037 W 19Th St,41.8565338647473,-87.6530462379788,LOWER WEST SIDE,False,POINT (-87.6530462379788 41.8565338647473)
Park To Shop Supermarket Canal,1835 S Canal St,41.8566571781598,-87.638753345317,LOWER WEST SIDE,True,POINT (-87.638753345317 41.8566571781598)
Ramirez Grocery,2324 S Leavitt St,41.849484084256,-87.6808185577891,LOWER WEST SIDE,False,POINT (-87.6808185577891 41.849484084256)
Supermarket La Familia,2300 W 23Rd St,41.8503596218188,-87.6832675098056,LOWER WEST SIDE,False,POINT (-87.6832675098056 41.8503596218188)
Supermercado El Guero No. 8,2101-2115 W Cermak Rd,41.8520256918151,-87.6784122433433,LOWER WEST SIDE,True,POINT (-87.6784122433433 41.8520256918151)
"El Rodeo, Inc.",4300 S Mozart St,41.8154320009548,-87.6957977900466,BRIGHTON PARK,True,POINT (-87.6957977900466 41.8154320009548)
La Bodegita Betos Produce,4233 S Albany Ave,41.816334936949104,-87.7014261462535,BRIGHTON PARK,False,POINT (-87.7014261462535 41.816334936949104)
La Palma Supermercado,4173 S Archer Ave,41.8175793076882,-87.6983205863067,BRIGHTON PARK,True,POINT (-87.6983205863067 41.8175793076882)
Moroleon Foods #2 Inc.,4257 S Rockwell St,41.8157711158274,-87.6893858972528,BRIGHTON PARK,False,POINT (-87.6893858972528 41.8157711158274)
Pete'S Fresh Market #2,4700 S Kedzie Ave,41.8080472716503,-87.7041188222987,BRIGHTON PARK,True,POINT (-87.7041188222987 41.8080472716503)
South Side Market Inc.,3849 S Kedzie Ave,41.8229084595819,-87.7042602102455,BRIGHTON PARK,False,POINT (-87.7042602102455 41.8229084595819)
Super Carniceria El Pollo,2458 W 47Th St,41.8085135113984,-87.6865570243157,BRIGHTON PARK,False,POINT (-87.6865570243157 41.8085135113984)
Supermercado El Guero #10 Inc,4023 S Archer Ave,41.8205830406587,-87.6934261659624,BRIGHTON PARK,True,POINT (-87.6934261659624 41.8205830406587)
Supermercado El Ranchito,2414-2416 W 47Th St,41.808538297100306,-87.6850354516633,BRIGHTON PARK,False,POINT (-87.6850354516633 41.808538297100306)
Supermercado La Gloria,4117-4125 S Kedzie Ave,41.8184505699864,-87.7042322506512,BRIGHTON PARK,True,POINT (-87.7042322506512 41.8184505699864)
Windy City Poultry,4601 S Kedzie Ave,41.8098507303421,-87.7038968167136,BRIGHTON PARK,False,POINT (-87.7038968167136 41.8098507303421)
Cermak Produce #5 Ltd,3435 S Archer Ave,41.8313499000771,-87.6758478478594,MCKINLEY PARK,True,POINT (-87.6758478478594 41.8313499000771)
Jewel Food Store #2602,3644 S Archer Ave,41.8275838967636,-87.6824544424612,MCKINLEY PARK,True,POINT (-87.6824544424612 41.8275838967636)
Mariano'S #8520,3145 S Ashland Ave,41.836468347729,-87.6655669021317,MCKINLEY PARK,True,POINT (-87.6655669021317 41.836468347729)
One Stop Market,3456 S Western Ave,41.8303242161254,-87.6851823335589,MCKINLEY PARK,False,POINT (-87.6851823335589 41.8303242161254)
Whole Foods,6020 N Cicero Ave,41.990494771830306,-87.7484774142293,FOREST GLEN,True,POINT (-87.7484774142293 41.990494771830306)
Aldi #30,3030 S Kedzie Ave,41.8381141517343,-87.704994464765,SOUTH LAWNDALE,True,POINT (-87.704994464765 41.8381141517343)
Alvarado'S Food Market,2401 S Ridgeway Ave,41.8479093565157,-87.7184056653329,SOUTH LAWNDALE,False,POINT (-87.7184056653329 41.8479093565157)
Andrea'S Grocery Inc.,2800 S Drake Ave,41.840645792861295,-87.713616432956,SOUTH LAWNDALE,False,POINT (-87.713616432956 41.840645792861295)
Carneceria Iguala Guerrero,2714 W Cermak Rd,41.8520347380503,-87.6936969080781,SOUTH LAWNDALE,True,POINT (-87.6936969080781 41.8520347380503)
Cermak Produce,3311 W 26Th St,41.844366728746,-87.7078980537844,SOUTH LAWNDALE,True,POINT (-87.7078980537844 41.844366728746)
Fruteria Andy #2,2458 S Springfield Ave,41.8462131486915,-87.7223105916295,SOUTH LAWNDALE,False,POINT (-87.7223105916295 41.8462131486915)
Guerrero Foods Inc.,2856-2858 S Pulaski Rd,41.8388697992969,-87.7245504040386,SOUTH LAWNDALE,False,POINT (-87.7245504040386 41.8388697992969)
Latino Grocery,4223 W 26Th St,41.8440614800138,-87.7303979014169,SOUTH LAWNDALE,False,POINT (-87.7303979014169 41.8440614800138)
Lupita'S Grocery,2401 S Christiana Ave,41.8480050897752,-87.7086481220759,SOUTH LAWNDALE,False,POINT (-87.7086481220759 41.8480050897752)
Manrras Grocery,3132 W 25Th St,41.8464606639961,-87.7038037640727,SOUTH LAWNDALE,False,POINT (-87.7038037640727 41.8464606639961)
Mini Mercado La Betania,2800 S Tripp Ave,41.8403965367115,-87.73067501246,SOUTH LAWNDALE,False,POINT (-87.73067501246 41.8403965367115)
Pete'S Fresh Supermarket,2526 W Cermak Rd,41.8521006532403,-87.6890511106072,SOUTH LAWNDALE,True,POINT (-87.6890511106072 41.8521006532403)
"Prince Food Market, Inc",2819 W Cermak Rd,41.8517813420728,-87.696344921384,SOUTH LAWNDALE,False,POINT (-87.696344921384 41.8517813420728)
Rigo'S Grocery,2858 S Lawndale Ave,41.8389367452558,-87.7172305545734,SOUTH LAWNDALE,False,POINT (-87.7172305545734 41.8389367452558)
Rodriguez Fruits & Vegetable,2458 S St Louis Ave,41.8463298609331,-87.7125513997306,SOUTH LAWNDALE,False,POINT (-87.7125513997306 41.8463298609331)
Sn Grocery Store Inc.,2802 S Karlov Ave,41.84038414735,-87.72702717734,SOUTH LAWNDALE,False,POINT (-87.72702717734 41.84038414735)
Super Mercado La Chiquita,3555 W 26Th St,41.8442791237393,-87.7145537662772,SOUTH LAWNDALE,True,POINT (-87.7145537662772 41.8442791237393)
Supermercado Alex,4134 W 31St St,41.8369472380681,-87.7281423632378,SOUTH LAWNDALE,False,POINT (-87.7281423632378 41.8369472380681)
Supermercado Cuauhtemoc Inc,2502-2506 S Kedzie Ave,41.8461850649061,-87.7052374842698,SOUTH LAWNDALE,False,POINT (-87.7052374842698 41.8461850649061)
Supermercado Guerrero,3100 W Cermak Rd,41.851908367483105,-87.7028759889965,SOUTH LAWNDALE,False,POINT (-87.7028759889965 41.851908367483105)
Supermercado La Chiquita #4,2623-2659 S Pulaski Rd,41.8435348913214,-87.7243821793929,SOUTH LAWNDALE,True,POINT (-87.7243821793929 41.8435348913214)
Supermercado Mi Lupita,2701 W 23Rd St,41.8500022544271,-87.6930652123198,SOUTH LAWNDALE,True,POINT (-87.6930652123198 41.8500022544271)
Supermercado Santos,4045-4047 W 31St St,41.8367499607579,-87.726132656829,SOUTH LAWNDALE,False,POINT (-87.726132656829 41.8367499607579)
Teloloapan Grocery Inc,2101 S California Ave,41.8536931166832,-87.6953581995544,SOUTH LAWNDALE,False,POINT (-87.6953581995544 41.8536931166832)
Varela Grocery,4101 W 25Th St,41.8459476850666,-87.7263000549805,SOUTH LAWNDALE,False,POINT (-87.7263000549805 41.8459476850666)
Zavala'S Grocery Store Inc,2657 S Kolin Ave,41.8424234569744,-87.7328725676993,SOUTH LAWNDALE,False,POINT (-87.7328725676993 41.8424234569744)
Eric'S Food Center,13209 S Baltimore Ave,41.6551885902996,-87.546999418528,HEGEWISCH,True,POINT (-87.546999418528 41.6551885902996)
Pete'S Fresh Market #5,3448 E 118Th St,41.6810595555019,-87.5393675413759,HEGEWISCH,True,POINT (-87.5393675413759 41.6810595555019)
B L Matters Food Market,3952 W Madison St,41.8808508398769,-87.7246325281197,WEST GARFIELD PARK,False,POINT (-87.7246325281197 41.8808508398769)
Mk Supermarket,3979 W Madison St,41.8806242671744,-87.7252565970456,WEST GARFIELD PARK,False,POINT (-87.7252565970456 41.8806242671744)
Pulaski Food Enterprises,2 S Pulaski Rd,41.8806769908738,-87.7258161269194,WEST GARFIELD PARK,False,POINT (-87.7258161269194 41.8806769908738)
Rose Foods Market,821 S Pulaski Rd Bldg,41.8702507407585,-87.725178901837,WEST GARFIELD PARK,False,POINT (-87.725178901837 41.8702507407585)
Abe Supermarket,1935 E 79Th St,41.7514836019125,-87.5770568614702,SOUTH CHICAGO,False,POINT (-87.5770568614702 41.7514836019125)
Abood Food Market Inc.,8209 S Exchange Ave,41.7461598765571,-87.5526417191508,SOUTH CHICAGO,True,POINT (-87.5526417191508 41.7461598765571)
First Choice Market,3019 E 91St St,41.7299778711881,-87.5503825943664,SOUTH CHICAGO,True,POINT (-87.5503825943664 41.7299778711881)
"Lion'S Market, Inc",8201 S Exchange Ave,41.7464125724861,-87.5526464889596,SOUTH CHICAGO,False,POINT (-87.5526464889596 41.7464125724861)
Macias Produce Inc.,8933 S Commercial Ave,41.7327335949484,-87.551172783557,SOUTH CHICAGO,False,POINT (-87.551172783557 41.7327335949484)
Carniceria La Hacienda No 2 Inc,3629 W 63Rd St,41.7786847161993,-87.7142516633047,WEST LAWN,False,POINT (-87.7142516633047 41.7786847161993)
El Buen San Pedrano,3852 W 63Rd St,41.7788101854085,-87.7199592721113,WEST LAWN,False,POINT (-87.7199592721113 41.7788101854085)
El Ranchito Food Market,3900-3904 W 71St,41.7642365870386,-87.7200098732956,WEST LAWN,True,POINT (-87.7200098732956 41.7642365870386)
K-Buena Super Market Inc,4324 W Marquette Rd,41.7713825032114,-87.731044361648,WEST LAWN,True,POINT (-87.731044361648 41.7713825032114)
La Palma Supermercado,3927-3929 W 63Rd St,41.7785673292022,-87.7214163289382,WEST LAWN,True,POINT (-87.7214163289382 41.7785673292022)
La Paloma Grocery Store,4324 W 63Rd St,41.7786686510764,-87.7311596465763,WEST LAWN,False,POINT (-87.7311596465763 41.7786686510764)
Nopalitos Carrillo Grocery,5916 S Pulaski,41.7854532974205,-87.7230943007696,WEST LAWN,False,POINT (-87.7230943007696 41.7854532974205)
Aldi Inc. #96,821 W 115Th St,41.6849606403516,-87.6430223095585,WEST PULLMAN,False,POINT (-87.6430223095585 41.6849606403516)
Manny'S Groceries,11543 S Michigan Ave,41.6840662580202,-87.6205581230997,WEST PULLMAN,True,POINT (-87.6205581230997 41.6840662580202)
O & I Market Inc.,11615 S Halsted St,41.6834715361709,-87.6419528871522,WEST PULLMAN,False,POINT (-87.6419528871522 41.6834715361709)
Cermak Fresh Market,3023-3041 S Halsted St,41.8391547178933,-87.6461585282376,BRIDGEPORT,True,POINT (-87.6461585282376 41.8391547178933)
Martinez Supermarket Inc,3301 S Morgan St,41.8347433230524,-87.6509151710585,BRIDGEPORT,False,POINT (-87.6509151710585 41.8347433230524)
Supermercado La Familia,1314 W 31Th St,41.8379789284766,-87.6591393660995,BRIDGEPORT,False,POINT (-87.6591393660995 41.8379789284766)
Walmart #5965,10900 S Doty Ave,41.6963136839728,-87.5966322439333,PULLMAN,True,POINT (-87.5966322439333 41.6963136839728)
"Hyde Park Produce, Ltd",1226 E 53Rd St,41.7995768021671,-87.5955129218999,HYDE PARK,True,POINT (-87.5955129218999 41.7995768021671)
"Ingleside Food Market, Inc.",5117 S Ingleside Ave,41.8017550296982,-87.6027277063338,HYDE PARK,False,POINT (-87.6027277063338 41.8017550296982)
Target Store T-3219,1330 E 53Rd St,41.7995978693896,-87.5937610368808,HYDE PARK,True,POINT (-87.5937610368808 41.7995978693896)
Trader Joe'S #706,1528 E 55Th St,41.7953009590868,-87.5881970892806,HYDE PARK,True,POINT (-87.5881970892806 41.7953009590868)
Whole Foods Market,5118 S Lake Park,41.8018296311675,-87.5878260476961,HYDE PARK,True,POINT (-87.5878260476961 41.8018296311675)
Ada Foods,1281 W 71St St,41.7648941814026,-87.657307804757,WEST ENGLEWOOD,False,POINT (-87.657307804757 41.7648941814026)
Damen Market Inc.,5700 S Damen Ave,41.7901783202844,-87.6743394384017,WEST ENGLEWOOD,False,POINT (-87.6743394384017 41.7901783202844)
"Five Nine Food & Groceries, Llc",1434 W 59Th St,41.786907444811696,-87.6609044048142,WEST ENGLEWOOD,False,POINT (-87.6609044048142 41.786907444811696)
Food 4 Less Midwest #552,7030 S Ashland Ave,41.7657907704319,-87.663966886455,WEST ENGLEWOOD,True,POINT (-87.663966886455 41.7657907704319)
Go Green Community Fresh Market,1207 W 63Rd St,41.779495714401904,-87.6548185646425,WEST ENGLEWOOD,True,POINT (-87.6548185646425 41.779495714401904)
Rainbow Grocery,2003 W 69Th St,41.7683283348007,-87.6738193840268,WEST ENGLEWOOD,False,POINT (-87.6738193840268 41.7683283348007)
Reemy'S Food Market & Tobacco,1548 W Marquette Rd,41.7723096322429,-87.6635403242408,WEST ENGLEWOOD,False,POINT (-87.6635403242408 41.7723096322429)
Right Price Food Inc.,5508 S Ashland Ave,41.7933488471862,-87.6647143555539,WEST ENGLEWOOD,False,POINT (-87.6647143555539 41.7933488471862)
Saveway Supermarket,1632 W 63Rd St,41.7795437608936,-87.6655225851676,WEST ENGLEWOOD,False,POINT (-87.6655225851676 41.7795437608936)
Taylor'S Market,1424 W 61St St,41.7832709325304,-87.66060264181,WEST ENGLEWOOD,False,POINT (-87.66060264181 41.7832709325304)
Pete'S Produce,1543 E 87Th St,41.736795457643,-87.5862725091306,CALUMET HEIGHTS,True,POINT (-87.5862725091306 41.736795457643)
Aldi Inc #64,1753 N Milwaukee Ave,41.9133424682325,-87.6818224808126,WEST TOWN,True,POINT (-87.6818224808126 41.9133424682325)
Ashland Market,1051-1053 N Ashland Ave,41.9011921663376,-87.6672867252574,WEST TOWN,False,POINT (-87.6672867252574 41.9011921663376)
Carniceria Guanjuato #3,1436 N Ashland Ave,41.9081153739375,-87.6677638335029,WEST TOWN,True,POINT (-87.6677638335029 41.9081153739375)
Cermak Produce No.4,2701 W North Ave,41.910132240414306,-87.6946003938662,WEST TOWN,True,POINT (-87.6946003938662 41.910132240414306)
Farmers Pride Produce,756 N Western Ave,41.8956320521575,-87.6869868676061,WEST TOWN,True,POINT (-87.6869868676061 41.8956320521575)
Green Grocer Chicago,1402 W Grand Ave,41.8911361775635,-87.6624294283033,WEST TOWN,False,POINT (-87.6624294283033 41.8911361775635)
Jewel Food Store #3241,1341 N Paulina St,41.906243703085,-87.6698622812847,WEST TOWN,True,POINT (-87.6698622812847 41.906243703085)
Jewel Food Store #3376,370 N Desplaines St,41.8889181735603,-87.6444779729297,WEST TOWN,True,POINT (-87.6444779729297 41.8889181735603)
Mariano'S #8527 Ukranian Village,2021 W Chicago Ave,41.895785229598,-87.6779308925923,WEST TOWN,True,POINT (-87.6779308925923 41.895785229598)
Municipal Foods,2559 W Division St,41.9028592342106,-87.6918885843129,WEST TOWN,True,POINT (-87.6918885843129 41.9028592342106)
Olivia'S Market,2014 W Wabansia Ave,41.9124036384945,-87.6781649854444,WEST TOWN,True,POINT (-87.6781649854444 41.9124036384945)
Target Store T-3307,1664 W Division St,41.9034150774464,-87.6699714414077,WEST TOWN,True,POINT (-87.6699714414077 41.9034150774464)
Wixter Market,2110 W Division St,41.903248288747,-87.6802038046597,WEST TOWN,False,POINT (-87.6802038046597 41.903248288747)
365 Supermarket Inc,6502-6504 S Western Ave,41.7754494014493,-87.6836895389119,CHICAGO LAWN,False,POINT (-87.6836895389119 41.7754494014493)
Abm Supermarket Inc.,2433 W 63Rd St,41.7791298686193,-87.6849214962508,CHICAGO LAWN,False,POINT (-87.6849214962508 41.7791298686193)
Adas Food Market Incorporated,3103 W 63Rd St,41.778895402750095,-87.7008518341484,CHICAGO LAWN,False,POINT (-87.7008518341484 41.778895402750095)
Aldi Inc.#94,6025 S Western Ave,41.7839658422763,-87.6836233777584,CHICAGO LAWN,True,POINT (-87.6836233777584 41.7839658422763)
Amen Supermarket Inc,2534 W 63Rd St,41.7793109323357,-87.6874550292145,CHICAGO LAWN,False,POINT (-87.6874550292145 41.7793109323357)
"April Food Market, Inc.",2340 W 69Th St,41.7684530134848,-87.6824596048886,CHICAGO LAWN,False,POINT (-87.6824596048886 41.7684530134848)
"Carniceria La Hacienda, Inc.",3459 W 59Th St,41.786024401014,-87.7106047774381,CHICAGO LAWN,True,POINT (-87.7106047774381 41.786024401014)
Huerta'S Grocery Store,6509 S Kedzie Ave,41.7750464890029,-87.7028989286786,CHICAGO LAWN,False,POINT (-87.7028989286786 41.7750464890029)
Mi Mexico Grocery,2601 W 59Th St,41.7863763432096,-87.6887765140256,CHICAGO LAWN,True,POINT (-87.6887765140256 41.7863763432096)
Mozart Market,2835 W 63Rd St,41.7789866291016,-87.6947531059103,CHICAGO LAWN,False,POINT (-87.6947531059103 41.7789866291016)
Rio Valley Market #2,3307 W 63Rd St,41.778818577108,-87.70590357549,CHICAGO LAWN,True,POINT (-87.70590357549 41.778818577108)
Sumood Supermarket Inc.,2435 W 63Rd St,41.7791285180607,-87.6850139337699,CHICAGO LAWN,False,POINT (-87.6850139337699 41.7791285180607)
El Mercado Fresco,3019 W 63Rd St,41.7789207625049,-87.6991464932839,CHICAGO LAWN,False,POINT (-87.6991464932839 41.7789207625049)
Cermak Produce,4234 N Kedzie Ave,41.9585967246828,-87.7083095758954,IRVING PARK,True,POINT (-87.7083095758954 41.9585967246828)
Charlies  Supermarket Inc.,2941 W Montrose Ave,41.9611144263236,-87.7025869386463,IRVING PARK,False,POINT (-87.7025869386463 41.9611144263236)
Club De Nutricion,3229 W Montrose Ave,41.9610654924702,-87.7094095846285,IRVING PARK,False,POINT (-87.7094095846285 41.9610654924702)
"Fat Boy Grocery And Deli, Inc.",4058 W Belmont Ave,41.9391730925966,-87.7295234274928,IRVING PARK,False,POINT (-87.7295234274928 41.9391730925966)
J & C Food Market Inc,3404 W Irving Park Rd,41.953963260566304,-87.7131376540815,IRVING PARK,False,POINT (-87.7131376540815 41.953963260566304)
"La Finca Market, Inc",3432-3434 W Irving Park Rd,41.953947062790895,-87.7142689527486,IRVING PARK,False,POINT (-87.7142689527486 41.953947062790895)
One Stop Shop Food Market Inc.,3951 N Kimball Ave,41.9535436902562,-87.7127434654104,IRVING PARK,False,POINT (-87.7127434654104 41.9535436902562)
Super Savings Food,4422-4424 W Belmont Ave,41.9390585951025,-87.7380362452783,IRVING PARK,False,POINT (-87.7380362452783 41.9390585951025)
"Tony'S Finer Foods Enterprises, Inc.",4137 N Elston Ave,41.9561262014791,-87.7224828262917,IRVING PARK,True,POINT (-87.7224828262917 41.9561262014791)
Tulcingo  Plaza,4038 N Pulaski Rd,41.9548151771892,-87.7277975309991,IRVING PARK,False,POINT (-87.7277975309991 41.9548151771892)
Windy City Market,3334-3348 N Pulaski Rd,41.941840039345,-87.7274151794978,IRVING PARK,True,POINT (-87.7274151794978 41.941840039345)
Campus Market,1523 W Taylor St,41.8691754848222,-87.6650663240853,NEAR WEST SIDE,False,POINT (-87.6650663240853 41.8691754848222)
Canal Market,300 N Canal St,41.8868410147166,-87.6400434773412,NEAR WEST SIDE,False,POINT (-87.6400434773412 41.8868410147166)
Costco Wholesale # 1107,1430 S Ashland Ave,41.8624024249274,-87.6664189681571,NEAR WEST SIDE,True,POINT (-87.6664189681571 41.8624024249274)
H Mart,711 W Jackson Blvd,41.8778717386318,-87.6445094596491,NEAR WEST SIDE,True,POINT (-87.6445094596491 41.8778717386318)
Jewel Food Store #2500,1340 S Canal St,41.864521193743506,-87.6393040996356,NEAR WEST SIDE,True,POINT (-87.6393040996356 41.864521193743506)
Jewel Food Store #3344,1220 S Ashland Ave,41.8662541761428,-87.6665241401311,NEAR WEST SIDE,True,POINT (-87.6665241401311 41.8662541761428)
Mariano'S Fresh Market #8508,40 S Halsted St,41.8805542454142,-87.6474704057178,NEAR WEST SIDE,True,POINT (-87.6474704057178 41.8805542454142)
