DBA Name,Address,City,State,Zip,Inspection Date,Results,Violations,Latitude,Longitude,DBA_NAME_CLEAN,ADDRESS_CLEAN,IS_JUNK_STORE,IS_REAL_GROCERY,HAS_PRODUCE_FLAG,geometry,index_right,Community,shape_area,area_num_1,AreaNumber,shape_len,IS_REVIEWED_REAL,REVIEW_NOTES,Action,Notes,__source_csv
Carniceria Guanajuato #3,3132-3142 N California Ave,CHICAGO,IL,60618.0,2025-02-25,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARDS IN THE HOT FOODS PREP AREA WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.   | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED AN ACCUMULATION OF DUST AND GREASE BUILDUP ON THE TOILET ROOM AND HOT FOODS EXHAUST VENTILATION. INSTRUCTED TO DETAIL CLEAN AND MAINTAIN",41.9385697152759,-87.6979459455306,CARNICERIA GUANAJUATO 3,31323142 N CALIFORNIA AVE,False,True,True,POINT (-87.6979459455306 41.9385697152759),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
"Carniceria La Mejor Produce, Inc.",2915 N Milwaukee Ave,CHICAGO,IL,60618.0,2024-12-02,Pass W/ Conditions,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED MANAGER ON SITE FROM 9:40-10:15AM WHILE STORE WAS OPEN AND OPERATING. INSTRUCTED TO MAINTAIN AN EMPLOYEE HOLDING A VALID CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED. | 11. FOOD OBTAINED FROM APPROVED SOURCE - Comments: OBSERVED CAKE SLICES SOLD ""TO GO"" PREPARED OFFSITE IN A PRIVATE HOME. MANAGEMENT DISCARDED APPROXIMATELY 1LBS OF CAKE VALUED AT APPROXIMATELY $30. INSTRUCTED MANAGEMENT TO CEASE PURCHASING FROM PRIVATE PARTIES AND ONLY PURCHASE FROM APPROVED SOURCES. PRIORITY VIOLATION 7-38-005. CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED ITEMS PREPARED ON SITE AND SOLD ""TO GO"" SUCH AS GUACAMOLE AND PICO DE GALLO MISSING INGREDIENT INFORMATION. INSTRUCTED TO PROVIDE INGREDIENT INFORMATION ON ALL ITEMS PREPARED ON SITE AND SOLD TO GO.",41.9343143993782,-87.7157719991084,CARNICERIA LA MEJOR PRODUCE INC,2915 N MILWAUKEE AVE,False,True,True,POINT (-87.7157719991084 41.9343143993782),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Cermak Fresh Market,4000 W Diversey Ave,CHICAGO,IL,60639.0,2025-04-25,Pass W/ Conditions,2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CITY OF CHICAGO FOOD SANITATION MANAGER ON SITE WHILE TCS FOODS ARE BEING PREPPED (SUCH AS CHICKEN). INSTRUCTED MUST HAVE A CITY OF CHICAGO FOOD SANITATION MANAGER ON SITE AT ALL TIMES WHEN TCS FOODS ARE BEING PREPPED/SERVED. INSTRUCTED MUST POST A VALID CITY OF CHICAGO FOOD SANITATION MANAGER CERTIFICATION IN PLAIN VIEW OF CUSTOMERS AT ALL TIMES.PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED.,41.9318977231462,-87.7271050304539,CERMAK FRESH MARKET,4000 W DIVERSEY AVE,False,True,True,POINT (-87.7271050304539 41.9318977231462),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Chicago Pickle,3055 N Milwaukee Ave,CHICAGO,IL,60618.0,2025-03-24,Pass,"39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: OBSERVED FOOD ITEMS BEING STORED ON THE FLOOR IN THE WALK-IN FREEZER. INSTRUCTED THE PERSON IN CH TO ELEVATE ALL FOOD ITEMS SIX INCHES FROM FLOOR AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED FOOD DEBRIS AND GREASE UNDERNEATH THE DEEP FRYERS IN THE BASEMENT PREP AREA. INSTRUCTED THE PERSON IN CHARGE TO DETAIL CLEAN UNDERNEATH DEEP FRYERS AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MULTIPLE MISSING CEILING PANELS IN THE REAR WAREWASHING AREA. INSTRUCTED THE PERSON IN CHARGE TO REPAIR AND MIANTAIN. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED FOOD EMPLOYEE PERSONAL ITEMS BEING STORED ON PREP TABLE IN THE REAR PREP AREA. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE ORDERLY STORAGE AREA FOR EMPLOYEES CLOTHING AND OTHER POSSESSIONS.",41.936780375027,-87.7198173408422,CHICAGO PICKLE,3055 N MILWAUKEE AVE,True,False,False,POINT (-87.7198173408422 41.936780375027),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Evelyn'S Food Market,3056 W Diversey Ave,CHICAGO,IL,60647.0,2018-05-23,Pass,,41.932151379337505,-87.7048415487315,EVELYNS FOOD MARKET,3056 W DIVERSEY AVE,True,False,False,POINT (-87.7048415487315 41.932151379337505),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Jewel Food Store #3470,3570 N Elston Ave,CHICAGO,IL,60618.0,2024-11-26,Pass,,41.9460576040163,-87.7082301098048,JEWEL FOOD STORE 3470,3570 N ELSTON AVE,False,True,True,POINT (-87.7082301098048 41.9460576040163),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Joong Boo Market,3333 N Kimball Ave,CHICAGO,IL,60618.0,2025-03-07,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED BROKEN THERMOMETER INSIDE OF SELF-SERVICE HOT FOODS UNIT. INSTRUCTED TO REPLACE OR REPAIR AND MAINTAIN.  | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: OBSERVED CUTTING BOARDS IN THE REAR PREP AREA WITH OPEN SEAMS AND DARK STAINS. INSTRUCTED TO REFINISH OR REPLACE DAMAGED OR STAINED CUTTING BOARDS AND MAINTAIN AT ALL TIMES.   | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN DOOR GASKET INSIDE OF THE 2 DOOR PREP COOLER IN HOT FOODS PREP AREA. INSTRUCTED TO REPLACE  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND DAMAGED FLOOR TILES IN THE SEAFOOD PREP AREA. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES.",41.9421535856129,-87.7124460175866,JOONG BOO MARKET,3333 N KIMBALL AVE,False,True,True,POINT (-87.7124460175866 41.9421535856129),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
Target Store #1437,2939 W Addison St,CHICAGO,IL,60618.0,2023-11-27,Pass,,41.9465389829682,-87.7020848861415,TARGET STORE 1437,2939 W ADDISON ST,False,True,True,POINT (-87.7020848861415 41.9465389829682),20.0,AVONDALE,55290595.473,21.0,21.0,34261.9334038,,,,,avondale_fixups.csv
A.N.K. Market Inc,220 N Homan Ave,CHICAGO,IL,60624.0,2020-07-21,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN DOOR GASKET INSIDE OF THE ONE DOOR COOLER WHERE THE EGGS AND CHEESE IS STORED. INSTRUCTED TO REPLACE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED STAINED CEILING TILES ABOVE THE ONE DOOR COOLER AND IN THE REAR NEAR THE UNUSED GROCERY/DELI SIDE. INSTRUCTED TO REPLACE THE STAINED CEILING TILES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESS CLUTTER AND UNNECESSARY/UNUSED ARTICLES STORED IN THE REAR NEAR THE UNUSED DELI AREA AND BASEMENT. MUST REMOVE ALL UNNECESSARY/UNUSED ARTICLES, CLEAN ALL CLUTTER, ORGANIZE, AND MAINTAIN AREAS AT ALL TIMES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A MISSING LIGHT SHIELD IN THE EMPLOYEE TOLIET ROOM CEILING LIGHT. INSTRUCTED TO PROVIDE AND MAINTAIN AT ALL TIMES.",41.8852926316512,-87.7112859071666,ANK MARKET INC,220 N HOMAN AVE,True,False,False,POINT (-87.7112859071666 41.8852926316512),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
"Chi-Town Food Market, Inc.",753 S California Ave,CHICAGO,IL,60612.0,2016-12-13,Pass,38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: NO BACK FLOW PREVENTION DEVICE FOR HOSE CONNECTION AT MOP SINK. INSTRUCTED TO PROVIDE.,41.8712985226988,-87.6958853715764,CHITOWN FOOD MARKET INC,753 S CALIFORNIA AVE,True,False,False,POINT (-87.6958853715764 41.8712985226988),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
Madison Foods And Fish Market Inc.,3407 W Madison St,CHICAGO,IL,60624.0,2024-05-14,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) INSTRUCTED TO PROVIDE THERMOMETERS FOR ALL COOLING UNITS ON SITE TO MONITOR INTERNAL TEMPERATURE | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15 OBSERVED 1/4 INCHES GAP UNDERNEATH BOTH REAR AND BASEMENT DOORS LEADING TO THE DUMPSTER AREA. INSTRUCTED RODENT-PROOF BOTH SAID DOORS TO PREVENT PEST ENTRY. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-201.11 OBSERVED FLOORS BEHIND THE DISPLAY COOLER NEAR BEVERAGE DISPENSERS AND PREP SPACE WITH MISSING AND BROKEN TILES. INSTRUCTED TO PROVIDE SMOOTH AND EASILY CLEAN FLOORS THROUGHOUT.",41.8808046152,-87.7113754959167,MADISON FOODS AND FISH MARKET INC,3407 W MADISON ST,False,True,True,POINT (-87.7113754959167 41.8808046152),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
Md Food Market,210 N Homan Ave,CHICAGO,IL,60624.0,2025-03-27,Pass,"5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN CLEAN-UP PROCEDURE POSTED ON-SITE OR NECCESARY ITEMS OUTLINED IN THE POLICY AVAILABLE ON-SITE FOR RESPONDING TO VOMIT AND DIABHEAL EVENTS THAT CAN OCCUR IN THE FOOD ESTABLISHMENT. PRIORITY FOUNDATION VIOLATION. #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: INSTRUCTED TO PROVIDE HAND WASHING SIGNAGE AT HNDSINK AS REQUIRED. MUST MAINTAIN.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED FRONT DOOR TO FACILITY NOT RODENT PROOF. INSTRUCTED TO PROVIDE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED ALL PLUMBING FIXTURES IN TOILET ROOM IN NEED OF CLEANING. INSTRUCTED TO PROVIDE AND MAINTAIN. | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED TRASH AND CONSTRUCTION DEBRIS THROUGHOUT OUTDOOR REFUSE AREA DURING TIME OF INSPECTION. INSTRUCTED to REMOVE ALL TRASH AND UNNECESSARY ITEMS STORED IN SAID AREA. MUST MAINTAIN REFUSE AREA. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: INSTRUCTED TO ENCLOSE ALL HOLES IN WALLS THROUGHOUT REAR STORAGE/ GROCERY AREA/ ESCIALLY WHERE HOT WATER TANK IS STORED. ALL SURFACES MUST BE SMOOTH AND EASILY CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED GAPS BETWEEN WALL AND FLOOR THROUGHOUT STORE. INSTRUCTED TO ENCLOSE. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: INSTRUCTED TO REPLACE ALL BROKEN LIGHT BULBS AND INCREASE LIGHTING THROUGHOUT GROCERY STORE. MUST MAINTAIN.",41.8849786028902,-87.71127199369,MD FOOD MARKET,210 N HOMAN AVE,True,False,False,POINT (-87.71127199369 41.8849786028902),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
One Way Fast Food & Grocery Inc.,3022 W Madison,CHICAGO,IL,60612.0,2025-03-27,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETERS IN REACH-IN COOLERS IN FRONT SERVING AND PREP AREAS. INSTRUCTED MANAGER TO PROVIDE THERMOMETERS IN ALL COOLERS.  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: NOTED NO LABELS FOR BULK STORAGE CONTAINERS (FLOUR AND SUGAR). INSTRUCTED PERSON IN CHARGE ALL BULK AND WORKING FOOD INGREDIENT CONTAINERS MUST BE LABELED WITH CONTENTS NAME.   | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED VARIOUS FOOD ITEMS STORED IN PLASTIC GROCERY BAGS IN THE COOLER AND FREEZER. MANAGEMENT INSTRUCTED TO USE PROPER FOOD GRADE STORAGE BAGS AND CONTAINERS ONLY.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED LOOSE DEBRIS, DIRT AND DUST BUILDUP ON THE FLOORS AND CORNERS THROUGHOUT THE FACILITY. INSTRUCTED TO DETAIL CLEAN AND INCREASE CLEANING FREQUENCY OF FLOORS. MUST MAINTAIN AT ALL TIMES.",41.881126474537,-87.7022366178726,ONE WAY FAST FOOD GROCERY INC,3022 W MADISON,True,False,False,POINT (-87.7022366178726 41.881126474537),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
Sham Market,3400 W Lake St,CHICAGO,IL,60624.0,2020-08-25,Pass,"36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO TEMPERATURE MEASURING DEVICES IN ANY OF THE COOLING UNITS IN FACILITY. INSTRUCTED TO PROVIDE AND MAINTAIN.  | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED 1/4 INCH GAP ON FRONT DOOR OF FACILITY. INSTRUCTED TO ENCLOSE SPACE TO PREVENT PEST ENTRY. MUST MAINTAIN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXCESSIVE ITEMS STORED IN BASEMENT STORED ON TOP OF MILK CRATES. MUST REMOVE UNUSED EQUIPMENT AND ELEVATE ITEMS ON PROPER SHELVING UNITS IN  STORAGE AREA TO PREVENT PEST HARBOR-AGE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST REMOVE RED CARPET NOT PROPERLY ATTACHED TO FLOOR NEAR REGISTERS. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED INADEQUATE LIGHTING THROUGHOUT FACILITY. INSTRUCTED TO REPLACE BURNED OUT CEILING LIGHT BULBS.",41.884753676395,-87.7112297885928,SHAM MARKET,3400 W LAKE ST,True,False,False,POINT (-87.7112297885928 41.884753676395),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
"Three Stars Food Market, Inc.",252-54 N Kedzie Ave,CHICAGO,IL,60612.0,2024-11-14,Pass,51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED THE DRAIN LINE OF THE EXPOSED HAND WASHING SINK IN THE FRONT PREP AREA LEAKING.  MANAGEMENT INSTRUCTED TO REPAIR THE SOURCE OF THE LEAK. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED SEVERAL FOOD HANDLING EMPLOYEES WITHOUT A VALID FOOD HANDLER CERTIFICATE.  MANAGEMENT INSTRUCTED THAT ALL FOOD HANDLING EMPLOYEES MUST HAVE A VALID FOOD HANDLER CERTIFICATE.,41.885905570214,-87.7064121998245,THREE STARS FOOD MARKET INC,25254 N KEDZIE AVE,False,True,True,POINT (-87.7064121998245 41.885905570214),26.0,EAST GARFIELD PARK,53883220.8462,27.0,27.0,31514.6259565,,,,,east_garfield_park_fixups.csv
1400 Market Place,1400 N Lake Shore Dr,CHICAGO,IL,60610.0,2024-07-26,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: 6-202.15: OBSERVED OPENINGS AT BASE OF DOUBLE EXIT DOORS IN DUMPSTER AREA. INSTRUCTED TO SEAL ALL OUTER OPENINGS TO PREVENT PEST ENTRANCE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.16: OBSERVED MOP DRYING IN BUCKET NEXT TO UTILITY SINK. INSTRUCTED TO INSTALL MOP DRYING RACK FOR PROPER DRAINAGE AND DRYING OF MOPS TO PREVENT PEST BREEDING  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: 6-304.11: OBSERVED NO MECHANICAL VENTILATION INSTALLED IN WASHROOM AREA. INSTRUCTED TO INSTALL MECHANICAL VENTILATION OF SUFFICIENT CAPACITY IN WASHROOM.",41.9079094667367,-87.6259457782032,1400 MARKET PLACE,1400 N LAKE SHORE DR,True,False,False,POINT (-87.6259457782032 41.9079094667367),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Aldi Store #13,201 W Division St,CHICAGO,IL,60610.0,2024-07-24,Pass,,41.903742982911105,-87.634551361798,ALDI STORE 13,201 W DIVISION ST,True,True,False,POINT (-87.634551361798 41.903742982911105),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Amazon Go,222 W Merchandise Mart Plz,CHICAGO,IL,60654.0,2024-11-06,Pass,"55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS ON FLOOR ON SIDES OF EQUIPMENT IN DISH/ PREP AREA, INSTRUCTED TO DETAIL CLEAN AND INCREASE CLEANING FREQUENCY OF FLOORS. MUST MAINTAIN AT ALL TIMES.",41.8880742810662,-87.6349552029274,AMAZON GO,222 W MERCHANDISE MART PLZ,False,True,True,POINT (-87.6349552029274 41.8880742810662),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Copperfields Market,70 W Huron St,CHICAGO,IL,60654.0,2020-04-28,Pass W/ Conditions,5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO KIT AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. LEFT TEMPLATE AND INSTRUCTED TO MAINTAIN A KIT WITH ALL NECESSARY SUPPLIES INCLUDING A SANITIZER RATED AS EFFECTIVE AGAINST NOROVIRUS AND PROCEDURE ON SITE FOR RESPONDING TO VOMIT AND DIARRHEA. PRIORITY FOUNDATION VIOLATION 7-38-005. NO CITATION ISSUED.,41.8949481089098,-87.6308659470667,COPPERFIELDS MARKET,70 W HURON ST,True,False,False,POINT (-87.6308659470667 41.8949481089098),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
East Delaware Pantry,200 E Delaware Pl,CHICAGO,IL,60611.0,2022-03-17,Pass W/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments:  No certified food service manager on site, No certificate posted. facility slice deli meat on site, prepare and sell deli sandwiches that made on site. priority foundation violation 7-38-012. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: NO vomit and diarrhea clean kit/ no procedure  on site. instructed to obtain. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: Inadequate utensils  washing and sanitizing, facility not washing  nor sanitizing multi-use utensils used in deli meat slicing and sandwich making, no 3-comp sink available to perform such required task. priority violation 7-38-025. manager removed meat slicer and all deli operation. per manager "" open food operation will be discontinued at once"". | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: refer to violation #16 for description.",41.8993547394438,-87.621791301926,EAST DELAWARE PANTRY,200 E DELAWARE PL,True,False,False,POINT (-87.621791301926 41.8993547394438),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Enrich Market,805 N La Salle Dr,CHICAGO,IL,60610.0,2022-12-27,Pass,,41.8968027842495,-87.6325661023109,ENRICH MARKET,805 N LA SALLE DR,False,True,True,POINT (-87.6325661023109 41.8968027842495),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Galleria Market,340 W Superior St,CHICAGO,IL,60610.0,2024-08-26,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED WOODEN PALLETS BEING USED IN THE BASEMENT WALK IN COOLING UNIT TO HOLD BUCKETS OF ITEMS.  INSTRUCTED TO REMOVE WOODEN PALLETS PROVIDE OTHER PROPER ELEVATED OPTIONS FOR STORING THE BUCKETS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED THE FLOOR IN THE FOOD PREP AREA WITH A BUILD UP OF GREASE, DIRT AND DEBRIS UNDER AND BEHIND NON COOKING EQUIPMENT.  INSTRUCTED TO PULL ITEMS THAT CAN BE MOVED FROM THE WALL AND CLEAN BEHIND AND UNDER, FOR OTHER ITEMS THAT CANNOT BE MOVED TO CLEAN AND MAINTAIN UNDER AS WELL AS NEEDED AS A MEANS OF PREVENTING POSSIBLE PEST AND OR INSECT FEEDING, BREEDING AND HARBORING.",41.895662771878,-87.6372207149786,GALLERIA MARKET,340 W SUPERIOR ST,False,True,True,POINT (-87.6372207149786 41.895662771878),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Gold Coast Market,71-73 W Chicago Ave,CHICAGO,IL,60654.0,2023-03-17,Pass,"38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: EXTERIOR BACK EXIT DOOR NEAR BACK STORAGE ALLOWS FOR PESTS. EXTERIOR DOORS SHALL BE: SELF-CLOSING, SOLID AND TIGHT FITTING, AND LIMITED TO DESIGNATED USE. | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: BOXES OF DRINKS ON THE FLOOR STORED IN THE BACK STORAGE AREA. FACILITY MUST ENSURE THAT ALL PRODUCTS ARE AT LEAST 6 INCHES ABOVE THE FLOOR. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: THE RESTROOM DOES NOT HAVE A TIGHT-FITTING AND SELF-CLOSING DOOR. ALL TOILET ROOMS LOCATED WITHIN A FOOD ESTABLISHMENT MUST BE ENCLOSED WITH A TIGHT-FITTING AND SELF-CLOSING DOOR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED DEBRIS ON FLOOR IN BACK STORAGE AREA. FACILITY MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: CLUTTER UNNECESSARY ITEMS FOUND IN RESTROOM. THE PREMISES SHALL BE FREE OF ITEMS UNNECESSARY TO THE OPERATION OR MAINTENANCE OF THE ESTABLISHMENT. THIS INCLUDES EQUIPMENT THAT IS NONFUNCTIONAL OR NO LONGER USED.",41.8965294551304,-87.6309924394076,GOLD COAST MARKET,7173 W CHICAGO AVE,True,False,False,POINT (-87.6309924394076 41.8965294551304),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Jewel Food Store,424 W Division St,CHICAGO,IL,60610.0,2024-09-04,Pass,,41.9038839611402,-87.639437201552,JEWEL FOOD STORE,424 W DIVISION ST,False,True,True,POINT (-87.639437201552 41.9038839611402),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
Lake Shore Groceries,900 N Lake Shore Dr,CHICAGO,IL,60611.0,2024-07-23,Pass,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HAND SOAP AND HANDWASHING SIGNAGE PROVIDED AT REAR DELI AREA 3-COMPARTMENT SINK. INSTRUCTED TO REMOVE HAND SOAP AND OTHER HANDWASHING AIDS AND DEVICES FROM SINKS NOT DESIGNATED AS HANDWASHING SINKS AND MAINTAIN. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED NONFOOD-CONTACT (EXTERIOR) SURFACES OF SANDWICH OVEN COVERED WITH PEELING AND FLAKING MANUFACTURER PLASTIC WRAP. INSTRUCTED TO REMOVE PLASTIC WRAP AND MAINTAIN SMOOTH AND EASILY-CLEANABLE NONFOOD-CONTACT SURFACES OF EQUIPMENT. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED NONFOOD-CONTACT SURFACES OF DELI MEAT SLICER (REAR PANEL, KNOB) AND COFFEE DISPENSER (EXTERIOR OF NOZZLES, REAR SPLASH PLATE) TO BE SOILED WITH DRIED FOOD DEBRIS AND OTHER SOILS. INSTRUCTED TO CLEAN NONFOOD-CONTACT SURFACES OF EQUIPMENT AT ADEQUATE FREQUENCY TO PREVENT BUILD UP OF SOIL AND MAINTAIN.",41.8992809909197,-87.6188945123018,LAKE SHORE GROCERIES,900 N LAKE SHORE DR,True,False,False,POINT (-87.6188945123018 41.8992809909197),7.0,NEAR NORTH SIDE,76675895.9728,8.0,8.0,57293.1649516,,,,,near_north_side_fixups.csv
